trip_id,start_time,sunrise_date_time
1451,2011-07-26 16:53:25,2011-07-26 02:32:38
1452,2011-07-27 11:59:33,2011-07-27 02:34:32
1455,2011-07-30 14:45:35,2011-07-30 02:40:22
1521,2012-05-01 11:24:34,2012-05-01 02:58:14
1522,2012-05-02 10:01:59,2012-05-02 02:55:52
1524,2012-05-03 01:58:18,2012-05-03 02:53:31
1526,2012-05-03 12:41:26,2012-05-03 02:53:31
1527,2012-05-04 08:05:57,2012-05-04 02:51:12
1528,2012-05-04 15:20:22,2012-05-04 02:51:12
1529,2012-05-04 17:11:19,2012-05-04 02:51:12
1530,2012-05-05 02:29:34,2012-05-05 02:48:54
1531,2012-05-05 13:27:44,2012-05-05 02:48:54
1532,2012-05-06 02:25:10,2012-05-06 02:46:38
1533,2012-05-06 08:42:22,2012-05-06 02:46:38
1534,2012-05-06 13:11:47,2012-05-06 02:46:38
1535,2012-05-07 05:08:19,2012-05-07 02:44:23
1536,2012-05-08 06:50:28,2012-05-08 02:42:11
1537,2012-05-08 12:30:04,2012-05-08 02:42:11
1538,2012-05-08 17:25:35,2012-05-08 02:42:11
1539,2012-05-09 02:01:59,2012-05-09 02:40:00
1540,2012-05-09 09:04:00,2012-05-09 02:40:00
1541,2012-05-10 01:39:30,2012-05-10 02:37:50
1543,2012-05-10 12:21:34,2012-05-10 02:37:51
1544,2012-05-10 17:52:30,2012-05-10 02:37:51
1545,2012-05-11 01:55:27,2012-05-11 02:35:43
1546,2012-05-11 10:43:13,2012-05-11 02:35:43
1547,2012-05-11 17:44:40,2012-05-11 02:35:43
1548,2012-05-12 01:40:10,2012-05-12 02:33:38
1549,2012-05-12 08:44:06,2012-05-12 02:33:38
1550,2012-05-13 02:03:02,2012-05-13 02:31:35
1551,2012-05-13 09:37:31,2012-05-13 02:31:35
1552,2012-05-14 02:28:08,2012-05-14 02:29:33
1553,2012-05-14 14:38:00,2012-05-14 02:29:33
1556,2012-05-15 06:25:32,2012-05-15 02:27:33
1557,2012-05-15 11:51:03,2012-05-15 02:27:34
1558,2012-05-16 01:57:48,2012-05-16 02:25:37
1559,2012-05-16 10:49:56,2012-05-16 02:25:37
1560,2012-05-17 02:08:49,2012-05-17 02:23:42
1561,2012-05-17 10:54:13,2012-05-17 02:23:42
1562,2012-05-18 01:53:58,2012-05-18 02:21:50
1563,2012-05-19 12:53:29,2012-05-19 02:20:00
1564,2012-05-20 13:39:44,2012-05-20 02:18:13
1565,2012-05-21 17:38:44,2012-05-21 02:16:28
1566,2012-05-22 01:22:29,2012-05-22 02:14:46
1567,2012-05-22 14:10:59,2012-05-22 02:14:47
1568,2012-05-23 06:51:09,2012-05-23 02:13:07
1569,2012-05-24 06:59:58,2012-05-24 02:11:31
1570,2012-05-25 05:51:47,2012-05-25 02:09:56
1571,2012-05-26 13:27:06,2012-05-26 02:08:27
1572,2012-05-27 06:21:20,2012-05-27 02:06:59
1573,2012-05-28 18:09:05,2012-05-28 02:05:35
1574,2012-05-29 17:33:34,2012-05-29 02:04:14
1575,2012-05-30 08:38:32,2012-05-30 02:02:57
1576,2012-05-31 07:27:24,2012-05-31 02:01:42
1577,2012-06-01 00:26:03,2012-06-01 02:00:32
1578,2012-06-01 11:05:20,2012-06-01 02:00:32
1579,2012-06-03 07:27:52,2012-06-03 01:58:21
1580,2012-06-04 11:26:00,2012-06-04 01:57:22
1581,2012-06-05 10:52:39,2012-06-05 01:56:24
1582,2012-06-05 23:33:36,2012-06-05 01:56:26
1583,2012-06-06 12:39:34,2012-06-06 01:55:33
1584,2012-06-06 16:26:07,2012-06-06 01:55:34
1585,2012-06-07 06:08:41,2012-06-07 01:54:46
1586,2012-06-08 12:44:51,2012-06-08 01:54:02
1588,2012-06-09 00:31:28,2012-06-09 01:53:22
1590,2012-06-09 14:41:56,2012-06-09 01:53:20
1591,2012-06-10 12:46:05,2012-06-10 01:52:44
1592,2012-06-11 23:09:38,2012-06-11 01:52:14
1593,2012-06-13 10:58:45,2012-06-13 01:51:24
1594,2012-06-13 23:52:31,2012-06-13 01:51:24
1595,2012-06-14 13:12:15,2012-06-14 01:51:05
1596,2012-06-14 23:45:40,2012-06-14 01:51:05
1598,2012-06-16 06:03:41,2012-06-16 01:50:40
1599,2012-06-16 18:05:12,2012-06-16 01:50:40
1600,2012-06-17 23:49:32,2012-06-17 01:50:34
1601,2012-06-18 15:10:31,2012-06-18 01:50:32
1602,2012-06-18 21:40:28,2012-06-18 01:50:32
1603,2012-06-19 17:17:47,2012-06-19 01:50:35
1604,2012-06-19 23:22:23,2012-06-19 01:50:35
1605,2012-06-20 17:12:58,2012-06-20 01:50:42
1607,2012-06-22 09:20:36,2012-06-22 01:51:09
1608,2012-06-22 15:09:29,2012-06-22 01:51:09
1609,2012-06-23 02:14:16,2012-06-23 01:51:29
1611,2012-06-23 15:53:10,2012-06-23 01:51:29
1612,2012-06-24 15:14:00,2012-06-24 01:51:53
1613,2012-06-24 18:34:46,2012-06-24 01:51:53
1616,2012-06-28 10:24:46,2012-06-28 01:54:11
1618,2012-06-29 09:12:53,2012-06-29 01:54:55
1623,2012-06-30 23:22:08,2012-06-30 01:55:44
1624,2012-07-01 13:09:34,2012-07-01 01:56:37
1625,2012-07-02 00:14:45,2012-07-02 01:57:33
1627,2012-07-02 13:56:00,2012-07-02 01:57:32
1628,2012-07-02 17:11:27,2012-07-02 01:57:32
1629,2012-07-03 00:23:06,2012-07-03 01:58:31
1631,2012-07-04 00:04:36,2012-07-04 01:59:36
1632,2012-07-04 11:23:25,2012-07-04 01:59:35
1634,2012-07-07 14:35:24,2012-07-07 02:03:05
1635,2012-07-08 14:09:15,2012-07-08 02:04:21
1636,2012-07-08 23:45:10,2012-07-08 02:04:21
1638,2012-07-10 12:58:00,2012-07-10 02:07:03
1639,2012-07-11 10:04:06,2012-07-11 02:08:28
1640,2012-07-12 13:51:37,2012-07-12 02:09:56
1643,2012-07-14 14:24:50,2012-07-14 02:12:58
1645,2012-07-15 15:04:21,2012-07-15 02:14:33
1646,2012-07-16 14:40:09,2012-07-16 02:16:11
1648,2012-07-17 12:53:23,2012-07-17 02:17:51
1649,2012-07-18 12:05:12,2012-07-18 02:19:32
1650,2012-07-19 12:13:06,2012-07-19 02:21:16
1652,2012-07-20 15:27:11,2012-07-20 02:23:00
1653,2012-07-20 18:26:04,2012-07-20 02:23:01
1655,2012-07-21 13:32:20,2012-07-21 02:24:47
1656,2012-07-22 14:51:09,2012-07-22 02:26:36
1658,2012-07-24 14:34:03,2012-07-24 02:30:18
1659,2012-07-25 16:01:09,2012-07-25 02:32:11
499,2011-05-29 01:08:05,2011-05-29 02:05:16
500,2011-05-30 01:05:09,2011-05-30 02:03:54
505,2011-06-08 06:29:06,2011-06-08 01:54:35
506,2011-06-09 02:07:46,2011-06-09 01:53:52
507,2011-06-10 00:18:11,2011-06-10 01:53:13
508,2011-06-10 06:21:01,2011-06-10 01:53:16
509,2011-06-11 05:56:50,2011-06-11 01:52:38
510,2011-06-13 09:33:07,2011-06-13 01:51:42
511,2011-06-14 01:24:48,2011-06-14 01:51:19
513,2011-06-14 15:07:27,2011-06-14 01:51:19
517,2011-06-20 09:50:16,2011-06-20 01:50:37
518,2011-06-20 17:30:03,2011-06-20 01:50:36
520,2011-06-21 10:10:48,2011-06-21 01:50:45
540,2011-07-10 22:11:58,2011-07-10 02:06:02
541,2011-07-11 06:55:14,2011-07-11 02:07:23
542,2011-07-11 17:41:09,2011-07-11 02:07:23
543,2011-07-12 09:47:32,2011-07-12 02:08:49
546,2011-07-15 12:01:49,2011-07-15 02:13:21
604,2012-05-01 11:45:08,2012-05-01 02:58:16
605,2012-05-01 18:55:13,2012-05-01 02:58:15
612,2012-05-02 23:18:59,2012-05-02 02:55:55
618,2012-05-05 04:01:04,2012-05-05 02:48:57
621,2012-05-06 02:16:15,2012-05-06 02:46:41
626,2012-05-06 14:34:23,2012-05-06 02:46:42
627,2012-05-07 02:06:55,2012-05-07 02:44:27
640,2012-05-08 09:26:38,2012-05-08 02:42:11
642,2012-05-09 01:54:05,2012-05-09 02:40:03
643,2012-05-09 07:06:53,2012-05-09 02:40:00
648,2012-05-12 02:02:22,2012-05-12 02:33:39
653,2012-05-13 12:20:27,2012-05-13 02:31:36
657,2012-05-14 04:57:31,2012-05-14 02:29:34
662,2012-05-15 07:53:56,2012-05-15 02:27:35
666,2012-05-16 07:55:38,2012-05-16 02:25:39
673,2012-05-17 14:11:05,2012-05-17 02:23:46
678,2012-05-19 00:08:43,2012-05-19 02:20:02
686,2012-05-19 10:22:47,2012-05-19 02:20:02
689,2012-05-20 09:14:39,2012-05-20 02:18:13
694,2012-05-21 02:15:04,2012-05-21 02:16:31
697,2012-05-22 14:20:55,2012-05-22 02:14:46
698,2012-05-23 03:59:18,2012-05-23 02:13:08
704,2012-05-27 00:04:52,2012-05-27 02:06:59
706,2012-05-27 12:47:25,2012-05-27 02:07:02
707,2012-05-28 01:07:47,2012-05-28 02:05:35
709,2012-05-28 14:06:27,2012-05-28 02:05:36
713,2012-05-31 03:22:58,2012-05-31 02:01:45
734,2012-06-22 09:53:14,2012-06-22 01:51:12
740,2012-06-29 15:10:00,2012-06-29 01:54:59
750,2012-07-07 00:24:33,2012-07-07 02:03:07
753,2012-07-07 14:36:13,2012-07-07 02:03:05
756,2012-07-08 14:11:28,2012-07-08 02:04:21
758,2012-07-09 00:48:32,2012-07-09 02:05:40
771,2012-07-14 00:10:07,2012-07-14 02:12:58
772,2012-07-14 17:36:14,2012-07-14 02:12:59
774,2012-07-15 01:03:26,2012-07-15 02:14:34
777,2012-07-16 12:55:24,2012-07-16 02:16:11
880,2013-05-01 10:01:29,2013-05-01 02:58:49
885,2013-05-03 09:10:19,2013-05-03 02:54:07
892,2013-05-05 05:07:50,2013-05-05 02:49:28
893,2013-05-06 04:40:54,2013-05-06 02:47:15
894,2013-05-07 00:15:52,2013-05-07 02:45:00
911,2013-05-10 09:56:03,2013-05-10 02:38:25
915,2013-05-11 04:28:18,2013-05-11 02:36:18
921,2013-05-12 04:22:43,2013-05-12 02:34:12
923,2013-05-13 04:15:08,2013-05-13 02:32:08
926,2013-05-14 02:05:32,2013-05-14 02:30:04
928,2013-05-14 12:15:46,2013-05-14 02:30:06
930,2013-05-15 02:23:33,2013-05-15 02:28:06
937,2013-05-16 08:12:39,2013-05-16 02:26:09
940,2013-05-17 05:46:54,2013-05-17 02:24:14
949,2013-05-18 07:02:17,2013-05-18 02:22:21
954,2013-05-19 02:33:45,2013-05-19 02:20:29
957,2013-05-20 01:22:22,2013-05-20 02:18:42
962,2013-05-21 00:11:58,2013-05-21 02:16:55
972,2013-05-21 12:02:15,2013-05-21 02:16:57
978,2013-05-22 14:35:25,2013-05-22 02:15:14
983,2013-05-24 18:53:47,2013-05-24 02:11:57
986,2013-05-26 01:27:31,2013-05-26 02:08:50
991,2013-05-27 14:30:44,2013-05-27 02:07:24
996,2013-05-31 06:32:38,2013-05-31 02:02:04
1019,2013-06-02 08:19:35,2013-06-02 01:59:44
1022,2013-06-02 12:15:45,2013-06-02 01:59:44
1028,2013-06-03 14:00:56,2013-06-03 01:58:40
1038,2013-06-06 00:21:38,2013-06-06 01:55:49
1047,2013-06-06 14:23:48,2013-06-06 01:55:50
1049,2013-06-07 09:23:31,2013-06-07 01:55:01
1055,2013-06-08 01:12:20,2013-06-08 01:54:16
1060,2013-06-08 20:33:55,2013-06-08 01:54:13
1069,2013-06-11 14:53:56,2013-06-11 01:52:24
1087,2013-06-23 14:13:00,2013-06-23 01:51:27
1100,2013-07-07 15:34:39,2013-07-07 02:02:50
1140,2013-07-23 14:13:08,2013-07-23 02:28:03
1146,2013-07-24 11:38:34,2013-07-24 02:29:55
1148,2013-07-25 07:29:51,2013-07-25 02:31:47
1152,2013-07-25 14:44:18,2013-07-25 02:31:47
1180,2013-07-31 14:59:08,2013-07-31 02:43:27
2,2011-05-22 03:24:54,2011-05-22 02:16:04
3,2011-05-22 14:01:21,2011-05-22 02:16:03
5,2011-05-23 00:31:03,2011-05-23 02:14:23
7,2011-05-23 15:04:36,2011-05-23 02:14:22
8,2011-05-24 00:07:19,2011-05-24 02:12:44
9,2011-05-24 11:56:40,2011-05-24 02:12:44
10,2011-05-24 23:53:59,2011-05-24 02:12:44
12,2011-05-25 09:55:37,2011-05-25 02:11:09
13,2011-05-25 23:58:07,2011-05-25 02:11:08
14,2011-05-26 17:01:36,2011-05-26 02:09:36
18,2011-05-31 17:38:32,2011-05-31 02:02:39
23,2011-06-06 15:14:00,2011-06-06 01:56:15
24,2011-06-06 20:49:32,2011-06-06 01:56:12
25,2011-06-07 16:09:33,2011-06-07 01:55:22
26,2011-06-08 00:52:38,2011-06-08 01:54:35
28,2011-06-09 04:44:27,2011-06-09 01:53:52
29,2011-06-10 05:21:43,2011-06-10 01:53:13
30,2011-06-11 02:02:29,2011-06-11 01:52:38
31,2011-06-11 06:40:24,2011-06-11 01:52:38
33,2011-06-11 15:57:22,2011-06-11 01:52:38
34,2011-06-12 00:15:50,2011-06-12 01:52:08
35,2011-06-12 06:26:51,2011-06-12 01:52:08
36,2011-06-12 10:57:52,2011-06-12 01:52:08
37,2011-06-12 15:59:08,2011-06-12 01:52:08
38,2011-06-13 04:49:32,2011-06-13 01:51:41
39,2011-06-13 09:38:40,2011-06-13 01:51:41
40,2011-06-13 18:02:20,2011-06-13 01:51:41
41,2011-06-14 00:51:28,2011-06-14 01:51:19
42,2011-06-14 05:52:07,2011-06-14 01:51:19
43,2011-06-14 13:46:18,2011-06-14 01:51:19
44,2011-06-15 15:37:10,2011-06-15 01:51:01
50,2011-06-20 17:06:33,2011-06-20 01:50:37
53,2011-06-23 12:44:12,2011-06-23 01:51:14
54,2011-06-23 23:06:01,2011-06-23 01:51:13
55,2011-06-24 10:59:18,2011-06-24 01:51:35
56,2011-06-24 23:30:24,2011-06-24 01:51:35
61,2011-07-02 09:33:18,2011-07-02 01:56:50
63,2011-07-04 08:11:10,2011-07-04 01:58:48
64,2011-07-04 13:43:40,2011-07-04 01:58:48
65,2011-07-04 15:46:23,2011-07-04 01:58:48
67,2011-07-10 13:41:01,2011-07-10 02:06:01
68,2011-07-10 16:35:47,2011-07-10 02:06:01
69,2011-07-11 12:08:30,2011-07-11 02:07:24
71,2011-07-12 13:17:37,2011-07-12 02:08:49
73,2011-07-13 08:38:19,2011-07-13 02:10:18
75,2011-07-15 11:27:09,2011-07-15 02:13:22
76,2011-07-15 15:37:10,2011-07-15 02:13:22
79,2011-07-19 01:28:18,2011-07-19 02:19:58
81,2011-07-24 16:14:10,2011-07-24 02:28:53
83,2011-07-30 09:53:12,2011-07-30 02:40:24
155,2012-05-01 01:42:11,2012-05-01 02:58:15
156,2012-05-01 10:39:13,2012-05-01 02:58:15
157,2012-05-02 01:45:34,2012-05-02 02:55:53
158,2012-05-02 08:23:14,2012-05-02 02:55:53
159,2012-05-02 11:30:12,2012-05-02 02:55:53
160,2012-05-03 01:44:12,2012-05-03 02:53:33
161,2012-05-03 08:28:12,2012-05-03 02:53:34
162,2012-05-03 12:57:38,2012-05-03 02:53:33
163,2012-05-04 01:42:44,2012-05-04 02:51:14
164,2012-05-04 08:15:45,2012-05-04 02:51:13
165,2012-05-04 12:04:23,2012-05-04 02:51:14
166,2012-05-05 02:11:40,2012-05-05 02:48:56
167,2012-05-05 12:57:42,2012-05-05 02:48:56
168,2012-05-06 01:32:59,2012-05-06 02:46:40
169,2012-05-06 08:24:42,2012-05-06 02:46:40
170,2012-05-07 01:39:13,2012-05-07 02:44:25
171,2012-05-07 06:42:36,2012-05-07 02:44:25
172,2012-05-07 12:52:17,2012-05-07 02:44:25
173,2012-05-08 02:30:10,2012-05-08 02:42:12
174,2012-05-08 11:49:10,2012-05-08 02:42:12
175,2012-05-09 01:51:12,2012-05-09 02:40:01
176,2012-05-09 15:49:12,2012-05-09 02:40:01
177,2012-05-10 02:04:04,2012-05-10 02:37:52
178,2012-05-10 13:22:16,2012-05-10 02:37:53
179,2012-05-10 18:10:22,2012-05-10 02:37:52
180,2012-05-11 17:47:11,2012-05-11 02:35:45
181,2012-05-12 00:29:58,2012-05-12 02:33:39
182,2012-05-12 10:32:22,2012-05-12 02:33:39
184,2012-05-13 03:06:24,2012-05-13 02:31:36
185,2012-05-14 01:37:28,2012-05-14 02:29:35
186,2012-05-14 17:09:04,2012-05-14 02:29:36
187,2012-05-15 01:16:42,2012-05-15 02:27:35
188,2012-05-15 12:07:34,2012-05-15 02:27:35
189,2012-05-16 01:29:06,2012-05-16 02:25:38
190,2012-05-16 10:59:00,2012-05-16 02:25:38
191,2012-05-17 03:57:36,2012-05-17 02:23:44
192,2012-05-17 14:06:41,2012-05-17 02:23:45
194,2012-05-18 10:55:28,2012-05-18 02:21:51
195,2012-05-19 01:01:54,2012-05-19 02:20:01
196,2012-05-19 17:05:27,2012-05-19 02:20:01
197,2012-05-20 01:26:42,2012-05-20 02:18:14
198,2012-05-20 12:53:19,2012-05-20 02:18:15
199,2012-05-21 01:42:10,2012-05-21 02:16:30
200,2012-05-21 12:44:50,2012-05-21 02:16:30
201,2012-05-22 01:07:39,2012-05-22 02:14:47
202,2012-05-23 01:13:37,2012-05-23 02:13:08
203,2012-05-23 11:43:40,2012-05-23 02:13:08
204,2012-05-24 01:09:19,2012-05-24 02:11:32
205,2012-05-24 09:30:53,2012-05-24 02:11:32
206,2012-05-25 01:05:22,2012-05-25 02:09:58
207,2012-05-25 10:17:48,2012-05-25 02:10:00
208,2012-05-26 10:39:41,2012-05-26 02:08:28
209,2012-05-27 01:15:35,2012-05-27 02:07:01
210,2012-05-27 08:49:25,2012-05-27 02:07:00
211,2012-05-28 01:18:54,2012-05-28 02:05:36
212,2012-05-28 08:56:12,2012-05-28 02:05:36
213,2012-05-29 01:18:06,2012-05-29 02:04:15
214,2012-05-29 13:20:08,2012-05-29 02:04:15
215,2012-05-30 01:14:44,2012-05-30 02:02:58
216,2012-05-30 13:20:45,2012-05-30 02:02:58
217,2012-05-31 01:13:48,2012-05-31 02:01:43
218,2012-05-31 11:00:44,2012-05-31 02:01:44
220,2012-06-01 11:26:39,2012-06-01 02:00:32
222,2012-06-02 00:11:12,2012-06-02 01:59:26
223,2012-06-02 13:14:40,2012-06-02 01:59:26
224,2012-06-03 00:58:26,2012-06-03 01:58:21
225,2012-06-03 11:18:34,2012-06-03 01:58:21
228,2012-06-03 23:28:40,2012-06-03 01:58:22
234,2012-06-05 11:10:20,2012-06-05 01:56:27
235,2012-06-05 14:10:32,2012-06-05 01:56:27
236,2012-06-06 01:01:47,2012-06-06 01:55:35
237,2012-06-06 10:36:36,2012-06-06 01:55:37
238,2012-06-07 08:08:42,2012-06-07 01:54:47
239,2012-06-08 11:23:51,2012-06-08 01:54:03
241,2012-06-08 23:22:21,2012-06-08 01:54:03
243,2012-06-09 10:52:13,2012-06-09 01:53:23
244,2012-06-09 22:55:44,2012-06-09 01:53:22
245,2012-06-10 07:56:24,2012-06-10 01:52:47
246,2012-06-11 00:01:00,2012-06-11 01:52:16
247,2012-06-11 08:48:10,2012-06-11 01:52:14
248,2012-06-12 10:56:00,2012-06-12 01:51:48
250,2012-06-14 10:54:46,2012-06-14 01:51:06
252,2012-06-15 09:01:01,2012-06-15 01:50:51
255,2012-06-16 12:25:42,2012-06-16 01:50:41
258,2012-06-17 12:23:07,2012-06-17 01:50:35
259,2012-06-18 13:59:23,2012-06-18 01:50:33
260,2012-06-18 23:22:36,2012-06-18 01:50:33
261,2012-06-19 14:26:18,2012-06-19 01:50:36
262,2012-06-20 12:02:19,2012-06-20 01:50:43
264,2012-06-24 15:20:53,2012-06-24 01:51:54
265,2012-06-24 19:53:06,2012-06-24 01:51:54
267,2012-06-26 23:27:00,2012-06-26 01:52:55
268,2012-06-27 23:47:35,2012-06-27 01:53:32
269,2012-06-28 13:29:54,2012-06-28 01:54:12
271,2012-06-29 23:44:06,2012-06-29 01:54:57
272,2012-07-01 00:22:57,2012-07-01 01:56:38
273,2012-07-01 13:34:22,2012-07-01 01:56:37
274,2012-07-02 00:25:24,2012-07-02 01:57:34
275,2012-07-02 13:32:00,2012-07-02 01:57:36
276,2012-07-03 10:15:45,2012-07-03 01:58:33
277,2012-07-03 16:54:39,2012-07-03 01:58:33
279,2012-07-08 09:58:07,2012-07-08 02:04:23
284,2012-07-21 16:46:59,2012-07-21 02:24:49
370,2011-05-23 13:12:42,2011-05-23 02:14:21
374,2011-05-26 08:22:38,2011-05-26 02:09:34
376,2011-05-27 11:21:08,2011-05-27 02:08:04
382,2011-06-07 04:57:32,2011-06-07 01:55:21
383,2011-06-07 14:19:03,2011-06-07 01:55:21
385,2011-06-08 00:44:23,2011-06-08 01:54:33
387,2011-06-08 11:37:14,2011-06-08 01:54:34
388,2011-06-09 00:49:26,2011-06-09 01:53:50
389,2011-06-09 14:46:19,2011-06-09 01:53:50
391,2011-06-14 06:56:26,2011-06-14 01:51:18
392,2011-06-14 15:57:13,2011-06-14 01:51:18
393,2011-06-15 05:34:47,2011-06-15 01:50:59
396,2011-06-17 05:30:46,2011-06-17 01:50:36
399,2011-06-20 11:58:45,2011-06-20 01:50:35
401,2011-06-24 09:52:39,2011-06-24 01:51:33
402,2011-06-25 00:25:55,2011-06-25 01:51:58
403,2011-06-25 09:40:59,2011-06-25 01:51:58
404,2011-06-26 05:01:24,2011-06-26 01:52:28
406,2011-06-27 09:52:55,2011-06-27 01:53:01
407,2011-06-28 08:34:26,2011-06-28 01:53:40
413,2011-07-05 18:46:03,2011-07-05 01:59:50
414,2011-07-06 09:48:08,2011-07-06 02:00:57
415,2011-07-06 16:59:33,2011-07-06 02:00:57
416,2011-07-07 11:04:48,2011-07-07 02:02:08
417,2011-07-07 14:21:10,2011-07-07 02:02:08
428,2011-07-10 16:38:40,2011-07-10 02:05:59
430,2011-07-11 11:19:53,2011-07-11 02:07:22
436,2011-07-16 09:44:23,2011-07-16 02:14:56
439,2011-07-23 02:14:58,2011-07-23 02:27:02
440,2011-07-23 03:59:17,2011-07-23 02:27:04
447,2012-05-25 15:10:09,2012-05-25 02:09:57
450,2012-06-13 11:23:34,2012-06-13 01:51:23
456,2012-07-21 02:20:16,2012-07-21 02:24:47
457,2012-07-21 16:13:19,2012-07-21 02:24:48
459,2012-07-24 16:39:59,2012-07-24 02:30:18
462,2011-05-25 01:08:17,2011-05-25 02:11:08
476,2011-06-17 05:50:07,2011-06-17 01:50:38
477,2011-06-17 16:20:59,2011-06-17 01:50:38
479,2011-06-19 13:29:50,2011-06-19 01:50:33
482,2011-06-20 14:36:03,2011-06-20 01:50:37
486,2011-06-23 17:54:16,2011-06-23 01:51:14
487,2011-06-24 00:17:24,2011-06-24 01:51:34
488,2011-06-24 10:49:47,2011-06-24 01:51:35
489,2011-06-25 00:04:40,2011-06-25 01:51:59
491,2011-06-26 09:27:19,2011-06-26 01:52:29
492,2011-06-26 12:04:13,2011-06-26 01:52:32
493,2011-06-27 09:06:48,2011-06-27 01:53:02
288,2011-05-25 10:42:32,2011-05-25 02:11:07
289,2011-05-25 13:59:39,2011-05-25 02:11:07
290,2011-05-26 03:10:15,2011-05-26 02:09:34
291,2011-05-27 01:42:33,2011-05-27 02:08:06
292,2011-05-28 01:10:13,2011-05-28 02:06:37
293,2011-05-28 05:50:00,2011-05-28 02:06:38
298,2011-06-03 12:52:24,2011-06-03 01:59:09
299,2011-06-03 16:33:43,2011-06-03 01:59:10
300,2011-06-04 05:09:42,2011-06-04 01:58:05
305,2011-06-04 11:50:33,2011-06-04 01:58:05
306,2011-06-04 17:25:20,2011-06-04 01:58:05
307,2011-06-05 06:56:39,2011-06-05 01:57:07
308,2011-06-05 10:10:09,2011-06-05 01:57:07
311,2011-06-07 15:05:58,2011-06-07 01:55:21
312,2011-06-08 06:46:15,2011-06-08 01:54:33
313,2011-06-08 14:59:01,2011-06-08 01:54:34
314,2011-06-08 19:03:17,2011-06-08 01:54:33
316,2011-06-09 12:52:41,2011-06-09 01:53:51
318,2011-06-10 10:04:18,2011-06-10 01:53:11
322,2011-06-18 10:24:28,2011-06-18 01:50:32
324,2011-06-19 04:58:14,2011-06-19 01:50:31
325,2011-06-19 14:29:25,2011-06-19 01:50:31
326,2011-06-20 00:29:22,2011-06-20 01:50:35
327,2011-06-21 10:57:22,2011-06-21 01:50:43
328,2011-06-21 15:29:35,2011-06-21 01:50:43
329,2011-06-22 05:23:40,2011-06-22 01:50:55
330,2011-06-22 10:08:18,2011-06-22 01:50:56
331,2011-06-22 15:10:10,2011-06-22 01:50:56
334,2011-06-24 15:07:38,2011-06-24 01:51:33
335,2011-06-25 05:58:03,2011-06-25 01:51:58
337,2011-06-25 15:01:04,2011-06-25 01:51:58
338,2011-06-26 05:24:17,2011-06-26 01:52:28
339,2011-06-26 08:26:41,2011-06-26 01:52:27
340,2011-06-26 14:02:09,2011-06-26 01:52:28
341,2011-06-27 07:04:33,2011-06-27 01:53:02
342,2011-06-27 16:38:36,2011-06-27 01:53:01
344,2011-07-10 11:36:14,2011-07-10 02:06:00
345,2011-07-10 16:15:09,2011-07-10 02:05:59
346,2011-07-11 07:22:36,2011-07-11 02:07:23
347,2011-07-12 02:08:39,2011-07-12 02:08:49
349,2011-07-12 13:28:12,2011-07-12 02:08:47
353,2011-07-15 15:08:44,2011-07-15 02:13:20
354,2011-07-16 00:17:47,2011-07-16 02:14:56
355,2011-07-16 11:19:24,2011-07-16 02:14:57
356,2011-07-18 01:07:57,2011-07-18 02:18:14
362,2011-07-20 01:01:15,2011-07-20 02:21:41
363,2011-07-20 07:05:39,2011-07-20 02:21:41
1297,2011-05-25 21:22:22,2011-05-25 02:11:09
1298,2011-05-27 09:21:05,2011-05-27 02:08:05
1303,2011-06-08 00:15:40,2011-06-08 01:54:34
1304,2011-06-08 17:38:13,2011-06-08 01:54:34
1305,2011-06-09 10:28:01,2011-06-09 01:53:53
1307,2011-06-11 16:54:43,2011-06-11 01:52:38
1309,2011-06-16 10:58:52,2011-06-16 01:50:47
1310,2011-06-17 07:45:32,2011-06-17 01:50:37
1311,2011-06-17 11:58:32,2011-06-17 01:50:37
1312,2011-06-18 12:02:51,2011-06-18 01:50:33
3095,2013-06-01 06:24:25,2013-06-01 02:00:49
3096,2013-06-02 10:30:50,2013-06-02 01:59:41
3097,2013-06-03 11:05:14,2013-06-03 01:58:37
3098,2013-06-04 15:16:27,2013-06-04 01:57:37
3099,2013-06-05 14:46:14,2013-06-05 01:56:40
3102,2013-06-06 17:41:02,2013-06-06 01:55:47
3103,2013-06-07 11:41:48,2013-06-07 01:54:58
3104,2013-06-08 17:21:34,2013-06-08 01:54:13
3105,2013-06-09 16:12:25,2013-06-09 01:53:31
3106,2013-06-10 11:29:21,2013-06-10 01:52:56
3108,2013-06-11 12:33:55,2013-06-11 01:52:21
3109,2013-06-12 04:45:04,2013-06-12 01:51:53
3110,2013-06-12 11:48:32,2013-06-12 01:51:52
3111,2013-06-12 16:48:49,2013-06-12 01:51:54
3113,2013-06-13 13:05:36,2013-06-13 01:51:29
3114,2013-06-13 18:19:12,2013-06-13 01:51:29
3115,2013-06-14 07:17:20,2013-06-14 01:51:08
3116,2013-06-14 12:28:02,2013-06-14 01:51:10
3117,2013-06-15 01:53:53,2013-06-15 01:50:53
3118,2013-06-15 07:30:09,2013-06-15 01:50:54
3119,2013-06-15 13:08:22,2013-06-15 01:50:53
3120,2013-06-16 00:58:10,2013-06-16 01:50:43
3121,2013-06-16 07:11:28,2013-06-16 01:50:42
3123,2013-06-16 18:52:25,2013-06-16 01:50:42
3125,2013-06-17 06:48:26,2013-06-17 01:50:35
3126,2013-06-17 18:08:51,2013-06-17 01:50:35
3127,2013-06-18 06:22:25,2013-06-18 01:50:32
